 NPI ID , HCP ID ,TARGET, Age , Sex , Specialty , Year of Experience , HCO Affiliation ,HCO Affiliation Type,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Number_of_Px,Px_last_1_Month,Px_last_3_Month,Px_last_6_Month,Px_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month, Procedures_chemo_last_1_month , Procedures_chemo_last_3_month , Procedures_chemo_last_6_month , Procedures_chemo_last_12_month , Procedures_radio_last_1_month , Procedures_radio_last_3_month , Procedures_radio_last_6_month , Procedures_radio_last_12_month , Procedures_Immuno_last_1_month , Procedures_Immuno_last_3_month , Procedures_Immuno_last_6_month , Procedures_Immuno_last_12_month , Procedures_Biopsy_last_1_month , Procedures_Biopsy_last_3_month , Procedures_Biopsy_last_6_month , Procedures_Biopsy_last_12_month ,Promotional_doximity,Promotional_doximity_last_1_month ,Promotional_doximity_last_3_month ,Promotional_doximity_last_6_month ,Promotional_doximity_last_12_month ,Promotional_medscape,Promotional_medscape_last_1_month ,Promotional_medscape_last_3_month ,Promotional_medscape_last_6_month ,Promotional_medscape_last_12_month ,F2F_visit,F2F_visit_last_1_month ,F2F_visit_last_3_month ,F2F_visit_last_6_month ,F2F_visit_last_12_month ,VRC_visit,VRC_visit_last_1_month ,VRC_visit_last_3_month ,VRC_visit_last_6_month ,VRC_visit_last_12_month 
9098640,HCP_3599,0,75, M ,Pediatric,16, VWX Medical Center ,Referral,597,1106,1625,3201,3625,182,239,311,368,668,218,308,531,557,28,50,76,146,53,77,111,149,53,98,141,170,80,92,111,185,5,9,15,22,41,5,10,15,28,31,1,2,3,6,7,2,3,5,7,9
7260028,HCP_3600,0,37, M ,Neuro-oncology,60, ABC Medical Center ,Employment,1100,1532,2994,3620,5038,264,454,900,1682,1971,25,43,76,81,31,55,78,117,37,66,88,111,44,83,156,271,37,63,87,92,6,10,18,26,48,10,17,27,31,56,1,2,4,5,6,2,3,5,10,17
5100823,HCP_3601,0,91, M ,Pediatric,38, VWX Medical Center ,Collaboration,649,666,1052,1900,2647,106,160,204,394,674,46,88,110,178,39,47,87,142,35,42,60,103,71,124,147,172,62,68,73,88,8,10,17,24,37,7,10,18,29,30,1,2,4,6,7,2,3,5,10,14
8929362,HCP_3602,1,34, F ,Neuro-oncology,39, VWX Medical Center ,Collaboration,1100,2023,2239,3183,5583,291,463,556,809,990,130,218,348,463,36,42,53,75,45,46,77,126,50,67,76,140,73,95,100,111,9,10,15,21,28,7,10,17,32,59,2,3,6,12,19,1,2,4,6,12
5272864,HCP_3603,0,75, F ,Pediatric,50, YZX Medical Center ,Employment,1100,1693,3245,6381,10625,172,174,254,489,758,155,251,418,455,40,76,112,214,53,99,188,216,54,96,189,255,48,79,101,163,6,10,12,20,38,8,16,19,28,49,1,2,4,8,9,1,2,3,5,10
6423248,HCP_3604,1,85, M ,Uro-oncology,26, DEF Medical Center ,Employment,403,638,950,1679,3327,105,110,162,291,519,245,321,377,472,50,94,152,164,71,93,103,176,47,65,119,227,79,149,252,314,5,7,11,19,29,10,19,34,62,110,1,2,3,6,11,2,3,4,5,9
9290686,HCP_3605,0,51, F ,Uro-oncology,46, ABC Medical Center ,Collaboration,529,894,1326,2383,4405,142,232,246,445,475,284,402,662,956,40,67,121,140,38,47,80,128,80,134,209,232,55,81,93,97,7,14,17,25,27,8,16,21,39,62,1,2,3,6,12,1,2,4,5,6
2750919,HCP_3606,0,31, F ,Oncology,44, MNO Medical Center ,Employment,1007,1670,2018,2899,3778,120,153,217,291,551,170,178,277,306,57,64,75,146,55,78,118,223,81,139,232,240,48,53,77,136,9,18,33,65,105,7,12,15,27,53,1,2,4,5,6,1,2,3,4,6
6819914,HCP_3607,1,69, F ,Uro-oncology,54, JKL Medical Center ,Contract,789,888,1472,1846,1924,268,471,772,1395,2346,263,325,441,555,33,62,63,85,47,83,88,120,58,72,120,126,61,88,89,132,8,15,16,23,27,9,13,22,28,43,1,2,3,6,12,2,3,4,7,9
3893739,HCP_3608,1,49, M ,Uro-oncology,10, PQR Medical Center ,Collaboration,524,866,1299,2026,2055,235,450,730,1454,2904,53,69,103,158,63,95,181,335,65,129,238,386,37,52,102,110,40,70,77,143,6,7,14,20,38,7,14,20,25,42,1,2,4,7,13,2,3,4,7,11
2720041,HCP_3609,1,62, F ,Pediatric,39, VWX Medical Center ,Employment,519,575,904,1157,2034,112,127,189,191,318,259,388,472,836,31,52,79,137,55,57,76,121,52,100,179,221,35,46,59,83,7,10,17,20,32,7,9,16,18,29,1,2,4,6,11,2,4,6,8,15
6031229,HCP_3610,1,91, F ,Oncology,60, VWX Medical Center ,Employment,1100,1540,1705,1907,2062,192,382,755,1207,1366,290,447,696,804,52,81,147,286,58,73,102,150,34,48,84,158,69,78,132,171,10,13,23,27,38,5,6,7,8,9,1,2,4,5,7,2,3,6,9,14
9070269,HCP_3611,0,53, F ,Uro-oncology,39, STU Medical Center ,Referral,648,707,870,1630,3135,90,155,291,518,652,164,318,322,625,72,94,185,300,37,39,67,68,76,99,187,250,64,128,171,216,6,10,12,20,31,5,6,10,17,25,1,2,3,6,8,1,2,4,7,13
4845456,HCP_3612,0,51, M ,Pediatric,10, MNO Medical Center ,Referral,181,231,357,378,460,233,360,490,883,1163,312,324,503,658,68,94,115,208,54,67,102,186,69,137,239,369,66,98,105,129,8,15,20,30,48,5,9,15,27,35,1,2,4,6,7,1,2,3,5,10
1359035,HCP_3613,0,29, M ,Pediatric,15, ABC Medical Center ,Referral,346,575,942,1458,2833,181,305,592,1108,2153,203,351,689,1151,23,33,57,104,49,97,165,247,36,40,46,61,58,110,163,242,6,7,10,11,21,6,10,12,16,19,2,4,7,14,16,2,4,6,7,13
3771516,HCP_3614,0,70, M ,Uro-oncology,60, JKL Medical Center ,Contract,1100,1174,1465,2131,2653,274,532,601,1093,1607,97,108,113,220,29,30,44,66,45,50,94,97,64,100,175,210,41,82,84,132,8,12,16,18,35,5,10,14,18,31,1,2,3,6,7,2,3,6,10,16
2497906,HCP_3615,1,37, M ,Uro-oncology,10, XYZ Medical Center ,Collaboration,457,515,908,1418,2274,237,413,599,1178,1349,200,395,709,1218,31,50,70,106,44,70,107,130,44,49,96,174,75,131,249,252,5,6,7,8,11,9,16,31,55,88,1,2,4,5,8,2,3,5,10,19
3783783,HCP_3616,0,68, M ,Hematology,36, YZX Medical Center ,Contract,551,946,1277,1731,2287,160,301,425,521,701,27,33,64,121,68,73,83,147,74,94,129,247,79,149,294,493,51,71,82,87,10,20,37,48,65,7,10,14,24,32,2,3,6,10,17,2,4,5,6,10
5184386,HCP_3617,1,56, F ,Pediatric,25, XYZ Medical Center ,Referral,371,423,505,875,1279,282,285,369,650,1230,140,205,215,429,35,57,96,123,51,61,66,77,40,78,146,237,59,108,138,213,10,17,27,54,60,7,9,15,26,38,2,3,6,11,18,2,3,5,6,7
4450305,HCP_3618,0,70, F ,Oncology,34, STU Medical Center ,Employment,903,1712,1929,2616,3665,179,309,425,701,743,18,19,35,51,74,112,191,222,78,138,261,271,77,127,222,391,70,124,143,251,6,10,20,33,65,9,11,16,25,42,1,2,3,5,6,2,4,7,11,13
5768454,HCP_3619,0,60, M ,Oncology,60, STU Medical Center ,Referral,319,588,957,1899,2199,153,273,302,595,660,289,489,820,850,27,48,55,77,60,84,91,160,39,71,115,137,40,61,98,100,7,14,28,50,100,7,11,19,31,52,1,2,4,8,11,2,4,8,15,26
9993328,HCP_3620,1,36, M ,Pediatric,10, YZX Medical Center ,Contract,171,175,324,461,774,148,270,432,659,741,279,379,586,992,74,110,141,173,78,127,238,441,58,114,150,213,34,43,83,131,8,15,30,34,51,6,7,13,24,28,2,4,6,10,20,1,2,3,4,6
8186260,HCP_3621,1,80, M ,Pediatric,40, ABC Medical Center ,Referral,1100,2091,2701,3250,5910,83,137,219,294,571,66,85,152,241,44,78,117,209,41,55,107,189,52,89,136,168,57,73,84,130,6,10,19,34,58,8,14,21,41,76,1,2,3,4,5,2,4,8,16,20
4807182,HCP_3622,0,62, M ,Uro-oncology,10, DEF Medical Center ,Collaboration,239,265,435,605,628,215,233,450,625,1231,257,482,832,1131,70,106,201,288,74,139,176,183,47,73,98,112,80,155,262,431,5,8,13,24,40,6,11,21,32,53,1,2,3,6,8,2,3,5,6,9
9373431,HCP_3623,0,64, M ,Hematology,60, ABC Medical Center ,Collaboration,574,1142,1602,2263,3715,243,301,602,1154,1478,292,378,540,637,71,140,229,416,42,48,62,101,34,37,70,118,41,71,124,168,10,17,34,38,68,5,9,17,25,27,1,2,3,6,7,2,4,5,9,15
8323086,HCP_3624,0,33, M ,Immunology,60, ABC Medical Center ,Collaboration,1100,1544,3029,3317,4996,94,158,195,368,518,249,377,665,1001,60,109,117,219,49,69,95,178,68,131,196,288,50,58,81,102,5,10,15,27,28,10,16,19,37,42,2,4,5,9,13,2,3,4,5,10
3925171,HCP_3625,0,76, M ,Uro-oncology,43, ABC Medical Center ,Employment,451,542,692,1088,1980,107,122,231,299,531,341,463,639,1103,70,137,192,308,39,50,66,121,64,82,123,143,64,82,149,181,8,11,12,18,27,8,10,14,25,39,2,3,5,9,11,1,2,4,7,14
6736487,HCP_3626,0,54, M ,Hematology,45, PQR Medical Center ,Collaboration,1007,1982,3567,6417,9347,109,161,191,344,498,18,27,50,66,30,41,55,79,38,40,50,61,58,102,168,194,38,46,83,93,6,11,17,24,47,9,13,21,34,59,2,4,6,10,11,2,3,4,8,9
7820071,HCP_3627,0,50, F ,Oncology,57, ABC Medical Center ,Referral,1100,1386,2630,4427,6555,184,224,275,403,621,291,300,583,610,25,39,71,125,71,126,164,327,38,50,85,124,66,106,207,216,8,12,18,26,46,6,9,14,22,44,1,2,3,5,6,2,4,6,8,13
7151254,HCP_3628,0,50, F ,Hematology,11, DEF Medical Center ,Employment,1033,1954,2779,4817,9348,142,177,259,419,675,108,185,316,528,50,73,126,152,51,75,93,174,62,111,124,225,39,62,106,153,5,7,10,18,29,8,11,21,36,66,1,2,4,6,11,1,2,3,6,10
5442487,HCP_3629,0,70, F ,Uro-oncology,51, YZX Medical Center ,Employment,774,790,1092,1571,1675,180,268,401,720,1293,335,546,920,1658,58,61,104,144,54,60,116,206,79,98,158,260,50,69,120,147,10,19,36,64,120,5,6,9,13,19,2,4,7,12,14,2,4,5,8,16
8573973,HCP_3630,0,59, M ,Neuro-oncology,18, XYZ Medical Center ,Collaboration,100,192,383,528,784,108,156,211,373,384,266,409,582,1151,27,46,54,55,79,120,140,230,39,64,78,108,41,70,80,90,8,11,13,14,17,9,11,20,22,27,2,3,5,8,15,1,2,3,5,7
1950624,HCP_3631,0,36, F ,Pediatric,32, YZX Medical Center ,Referral,1100,1942,2261,2336,3550,285,460,531,567,1034,165,169,219,402,56,65,77,91,70,129,249,398,57,94,151,301,56,109,206,213,10,14,16,32,36,9,16,25,36,43,1,2,4,5,8,2,4,6,11,16
4311097,HCP_3632,0,33, F ,Neuro-oncology,53, ABC Medical Center ,Contract,812,944,1680,2808,3863,262,342,536,851,1204,195,282,483,618,66,124,233,400,61,107,130,179,46,80,104,126,54,91,112,172,9,13,17,23,45,7,11,20,40,77,2,4,8,13,18,2,3,5,9,18
3529020,HCP_3633,0,54, M ,Oncology,60, ABC Medical Center ,Contract,785,1407,1552,3040,3432,83,131,212,372,558,29,37,69,71,42,62,92,112,75,99,159,212,37,61,71,129,54,71,105,176,9,17,27,49,75,5,9,15,26,29,1,2,3,5,8,2,4,5,9,14
3832887,HCP_3634,0,64, M ,Oncology,37, ABC Medical Center ,Referral,1100,1363,1831,2564,4971,187,234,464,706,1314,343,608,851,1067,36,68,74,89,66,120,133,220,65,121,242,338,61,103,201,268,6,12,19,24,29,10,16,23,35,57,2,3,5,8,16,1,2,3,4,7
4497402,HCP_3635,1,88, M ,Oncology,10, XYZ Medical Center ,Referral,323,597,805,1607,3206,135,252,321,382,605,284,490,872,1118,33,45,61,77,57,101,177,253,67,89,158,181,61,106,163,169,6,7,9,16,29,6,11,16,22,39,1,2,3,5,9,2,3,6,9,15
8336993,HCP_3636,0,89, F ,Hematology,13, VWX Medical Center ,Collaboration,1072,1342,1540,1884,3752,204,311,459,622,1162,332,548,1095,1646,43,67,128,193,69,106,108,194,79,145,240,385,45,50,92,130,8,16,28,52,88,9,16,20,24,46,2,3,5,10,15,2,3,5,6,7
2830513,HCP_3637,0,66, M ,Pediatric,15, ABC Medical Center ,Contract,736,988,1383,1435,2012,155,275,491,865,948,164,235,365,659,69,93,128,149,72,88,109,161,39,78,88,94,63,103,185,340,6,12,23,28,54,10,13,22,23,38,1,2,3,6,9,1,2,3,4,7
1512806,HCP_3638,0,66, F ,Uro-oncology,39, DEF Medical Center ,Collaboration,698,1364,2074,3945,6197,77,87,162,309,363,289,292,297,436,37,59,91,128,39,65,77,127,56,109,160,197,79,151,268,375,8,12,22,42,51,10,15,30,40,41,1,2,4,7,13,1,2,4,6,7
6386713,HCP_3639,0,45, F ,Neuro-oncology,20, VWX Medical Center ,Collaboration,244,282,426,549,701,285,302,456,822,911,83,163,273,526,47,93,142,273,56,62,109,153,78,88,109,175,38,69,109,175,5,8,16,25,26,5,6,7,9,18,1,2,3,5,8,2,3,6,9,13
4771411,HCP_3640,1,72, F ,Hematology,60, ABC Medical Center ,Employment,922,1467,2365,4531,9030,71,132,133,174,346,254,400,788,1093,60,61,66,118,55,66,91,151,35,62,120,147,74,79,149,249,5,10,18,27,46,6,11,16,18,26,1,2,4,7,11,1,2,4,8,10
8858319,HCP_3641,0,34, F ,Immunology,50, STU Medical Center ,Employment,333,349,689,1168,1358,246,249,351,523,950,11,14,22,30,40,60,115,212,54,102,161,261,56,78,91,128,45,63,75,142,8,14,17,31,51,10,15,22,37,52,1,2,3,4,7,2,3,6,11,15
3490525,HCP_3642,0,51, F ,Immunology,46, ABC Medical Center ,Collaboration,1100,1386,2192,4007,4345,222,257,268,433,634,122,204,205,237,33,54,57,85,57,61,65,81,56,60,103,109,51,69,125,234,9,13,23,35,36,9,12,24,45,82,2,3,5,9,14,1,2,3,6,9
4669488,HCP_3643,0,46, F ,Pediatric,53, PQR Medical Center ,Employment,1100,1149,1720,1782,2139,228,384,681,993,1301,249,360,647,1275,63,76,141,175,63,90,106,137,49,79,91,130,58,62,110,127,10,17,22,38,46,7,13,21,25,36,2,4,5,10,16,2,3,5,9,13
2377817,HCP_3644,1,70, M ,Pediatric,56, VWX Medical Center ,Collaboration,507,917,1740,2872,4390,297,437,659,1272,2246,100,191,330,620,63,97,139,166,76,128,179,353,34,61,99,190,61,78,107,181,7,12,22,44,81,5,8,12,14,15,2,4,6,7,10,2,3,6,11,14
9571824,HCP_3645,0,80, F ,Oncology,49, STU Medical Center ,Employment,888,1029,1901,3182,5599,291,438,603,950,1302,112,149,228,388,41,69,89,126,46,59,107,128,36,58,93,131,56,68,110,114,8,13,24,45,87,8,16,32,59,68,1,2,4,7,10,2,4,7,12,24
1793542,HCP_3646,0,80, M ,Neuro-oncology,21, PQR Medical Center ,Contract,516,830,1648,1706,1878,274,434,858,1210,1500,254,310,523,785,71,140,155,214,37,67,89,107,61,109,158,233,46,62,98,192,9,18,35,53,59,9,12,15,21,23,1,2,3,6,11,1,2,4,8,14
2328036,HCP_3647,0,31, F ,Neuro-oncology,38, STU Medical Center ,Collaboration,894,1317,2006,2490,4775,198,337,501,836,1566,101,121,183,229,39,48,59,76,60,105,190,291,62,65,119,213,65,115,141,240,9,10,20,28,38,6,8,11,16,28,2,4,8,14,24,2,3,4,6,12
5984028,HCP_3648,0,83, F ,Oncology,54, STU Medical Center ,Contract,1073,1916,2617,3016,3212,143,190,329,617,940,281,449,807,812,23,25,37,45,77,117,122,221,76,94,130,220,77,108,209,301,5,7,8,9,11,9,12,15,24,26,2,4,5,10,11,1,2,4,8,9
7684402,HCP_3649,1,84, M ,Hematology,60, DEF Medical Center ,Employment,1100,1654,2666,3952,7166,171,234,270,384,400,201,287,450,602,30,56,101,179,39,70,127,134,36,49,96,97,74,140,259,454,8,10,13,19,22,5,6,10,15,23,1,2,4,7,13,1,2,4,6,9
2076836,HCP_3650,0,65, F ,Immunology,23, DEF Medical Center ,Employment,1100,1792,3164,5924,10702,200,307,429,466,897,20,37,57,91,34,53,100,183,54,86,130,176,47,73,107,109,62,63,113,221,10,13,19,23,40,5,6,9,15,27,1,2,4,8,14,2,4,5,7,12
2644511,HCP_3651,0,56, M ,Neuro-oncology,28, DEF Medical Center ,Collaboration,520,636,975,1284,1942,71,81,156,194,318,271,362,424,623,42,53,102,140,50,73,92,94,61,84,130,215,51,89,135,207,9,13,15,23,42,5,8,16,19,35,2,4,7,14,21,1,2,3,5,6
6158354,HCP_3652,0,41, F ,Oncology,10, XYZ Medical Center ,Referral,947,1049,1195,2294,2492,198,318,375,527,771,199,269,346,611,26,47,72,132,34,50,96,108,76,110,176,351,70,85,153,227,10,20,22,30,50,10,15,22,32,34,1,2,4,8,12,2,3,4,8,13
9698126,HCP_3653,0,64, M ,Oncology,11, YZX Medical Center ,Contract,277,541,592,1145,1727,213,251,383,615,970,21,34,46,58,43,52,89,170,66,122,167,188,73,80,145,222,80,98,177,346,5,10,17,29,36,9,17,23,33,47,1,2,4,6,8,2,4,8,12,22
6741586,HCP_3654,1,37, M ,Hematology,38, DEF Medical Center ,Employment,529,564,781,1149,1867,267,363,465,871,951,264,396,521,952,56,73,143,167,42,81,140,212,77,80,154,197,72,91,176,276,7,8,11,16,32,9,12,18,34,50,1,2,3,6,12,1,2,3,5,7
6546108,HCP_3655,0,77, M ,Neuro-oncology,55, JKL Medical Center ,Referral,978,1550,1558,2570,5047,300,322,523,756,1388,79,105,125,194,45,55,91,152,45,46,87,139,57,72,106,162,58,66,87,141,10,13,21,34,56,5,8,9,15,25,2,4,5,9,18,1,2,3,4,8
9723733,HCP_3656,1,87, M ,Oncology,53, MNO Medical Center ,Employment,1073,1781,3548,7055,10297,81,149,248,357,561,77,117,198,215,37,61,67,85,45,58,86,94,59,70,103,198,56,81,89,127,10,11,18,26,32,10,19,38,39,67,2,3,5,7,8,1,2,4,6,12
6498534,HCP_3657,0,35, M ,Immunology,42, MNO Medical Center ,Contract,752,1406,2364,3231,4506,84,156,247,252,353,331,532,850,1456,44,57,99,143,54,70,88,156,72,133,217,302,41,72,88,157,8,11,19,33,53,9,12,18,35,55,1,2,4,5,10,2,3,6,12,21
3478911,HCP_3658,0,68, F ,Uro-oncology,21, GHI Medical Center ,Collaboration,670,1146,2029,2256,4344,102,146,222,307,378,281,486,629,651,45,54,75,96,58,64,113,134,41,49,94,128,38,63,72,129,10,12,13,20,35,9,11,14,27,37,2,4,6,9,18,2,4,5,8,14
3841915,HCP_3659,0,74, M ,Pediatric,15, GHI Medical Center ,Employment,395,713,715,805,1347,204,406,702,848,1644,175,239,402,571,59,115,198,206,59,63,71,140,75,110,117,222,74,100,146,199,8,16,21,35,52,6,10,16,27,29,1,2,4,7,11,1,2,3,5,10
1041741,HCP_3660,0,63, F ,Neuro-oncology,33, ABC Medical Center ,Collaboration,631,1207,2245,2661,4161,280,347,675,1148,1991,46,89,114,157,36,64,85,146,75,114,171,239,68,128,234,276,76,138,179,252,8,16,31,52,53,8,14,21,29,39,1,2,3,4,7,1,2,3,6,10
5799492,HCP_3661,0,91, M ,Neuro-oncology,49, JKL Medical Center ,Referral,1100,1558,2007,3454,6154,254,383,617,1120,1590,307,385,608,694,53,97,187,223,58,69,104,202,72,118,214,377,67,128,169,255,9,11,19,35,44,10,16,31,49,77,2,3,5,8,15,1,2,3,5,6
6006405,HCP_3662,1,56, M ,Immunology,29, JKL Medical Center ,Employment,218,279,450,723,1288,258,261,339,437,626,350,669,917,1129,75,135,225,311,80,97,143,199,38,62,76,142,46,90,172,207,9,18,34,50,73,10,11,13,19,29,2,4,8,14,21,2,4,6,10,18
2708049,HCP_3663,0,48, M ,Hematology,35, JKL Medical Center ,Employment,857,1480,1612,2995,4443,254,298,437,611,728,330,569,1014,1551,52,56,65,68,62,73,97,183,41,79,143,188,51,98,112,136,9,18,20,33,62,10,17,29,36,52,2,4,6,12,17,1,2,4,7,9
6069856,HCP_3664,0,67, F ,Hematology,34, ABC Medical Center ,Contract,193,264,511,884,1328,253,460,611,856,1510,30,53,102,140,26,48,74,110,47,89,145,185,57,69,121,242,64,66,127,171,8,12,22,43,54,7,9,13,14,24,1,2,4,7,14,2,4,5,6,9
3421632,HCP_3665,0,41, M ,Hematology,48, VWX Medical Center ,Contract,1095,1197,2129,3125,5377,170,226,277,372,558,287,436,824,1610,58,71,106,129,35,54,61,109,79,80,142,162,57,59,85,169,6,11,19,34,63,8,11,20,26,48,2,4,8,12,14,1,2,4,6,7
9557361,HCP_3666,0,42, M ,Pediatric,25, YZX Medical Center ,Referral,551,885,1433,1556,2047,300,483,555,881,1375,240,403,623,1112,35,45,55,57,42,75,126,202,55,78,120,213,34,51,89,164,5,6,10,12,24,10,19,27,33,36,2,3,5,8,9,2,4,5,10,11
7640663,HCP_3667,0,74, F ,Immunology,40, PQR Medical Center ,Referral,550,1100,1210,1867,3414,281,530,927,1003,1455,206,254,471,873,58,95,111,125,67,124,130,163,69,122,174,175,69,100,118,198,7,14,28,49,94,6,7,12,24,35,2,3,5,9,18,2,4,8,13,15
3578605,HCP_3668,0,66, M ,Uro-oncology,43, ABC Medical Center ,Referral,1100,2149,2271,3083,3870,159,224,277,481,649,33,44,47,51,41,81,84,122,63,90,125,227,60,64,123,180,47,83,135,216,10,13,17,26,50,6,12,17,18,26,2,3,4,6,8,1,2,4,5,6
1654708,HCP_3669,1,77, F ,Oncology,25, ABC Medical Center ,Contract,312,500,779,1341,2058,140,263,425,592,1070,89,127,216,217,72,110,112,223,52,65,71,142,67,128,177,242,64,96,153,248,10,18,19,28,51,8,12,23,43,80,1,2,4,8,15,2,4,6,9,14
8684789,HCP_3670,0,70, F ,Pediatric,10, YZX Medical Center ,Contract,316,445,887,1558,2795,75,104,161,176,303,193,260,436,858,67,85,138,146,69,89,108,193,41,73,118,164,78,96,182,250,6,7,14,25,38,5,7,13,23,34,2,4,8,13,23,1,2,4,7,14
6668170,HCP_3671,0,66, F ,Pediatric,18, XYZ Medical Center ,Employment,607,1187,1723,2487,4317,128,161,257,440,586,42,45,80,126,58,61,65,100,69,79,147,155,36,70,81,144,52,88,132,257,8,14,28,50,90,6,9,13,20,30,1,2,4,6,7,2,4,5,9,11
8227908,HCP_3672,0,74, F ,Oncology,10, XYZ Medical Center ,Collaboration,168,295,555,944,1075,187,284,501,565,1044,141,231,329,454,26,42,48,91,63,103,113,219,59,62,113,193,58,97,151,210,10,12,16,30,49,10,20,23,35,55,1,2,3,4,7,2,4,8,15,18
7213493,HCP_3673,0,83, M ,Oncology,10, ABC Medical Center ,Collaboration,386,636,1247,1529,2789,216,368,669,1062,1663,90,178,319,586,71,107,198,207,70,135,198,218,41,81,141,197,52,94,126,221,6,11,20,24,43,10,11,20,30,39,1,2,3,4,6,2,4,7,11,19
5161655,HCP_3674,0,68, F ,Hematology,46, XYZ Medical Center ,Contract,806,940,1299,1308,1698,256,380,559,651,936,136,194,378,640,70,128,171,181,44,86,160,232,76,133,217,375,62,89,161,300,7,10,18,34,61,9,11,14,27,51,1,2,4,5,10,1,2,4,6,12
9760977,HCP_3675,0,82, M ,Hematology,60, XYZ Medical Center ,Employment,938,1783,2719,4164,8318,126,211,368,625,828,347,437,711,1169,33,52,64,92,54,66,93,151,81,107,164,170,47,59,110,213,5,10,15,30,52,7,9,16,23,42,2,4,5,8,13,1,2,3,5,9
2182313,HCP_3676,0,69, F ,Uro-oncology,60, PQR Medical Center ,Contract,1100,1662,2943,3069,5839,257,349,545,908,1477,39,41,51,63,40,49,69,101,51,69,107,193,78,98,178,258,60,94,95,157,7,10,17,20,31,8,16,27,29,46,2,4,8,12,20,1,2,3,5,9
7907990,HCP_3677,0,56, F ,Oncology,10, PQR Medical Center ,Contract,472,809,894,1786,2215,230,322,443,663,736,208,323,612,996,65,127,150,185,38,53,90,134,36,43,61,88,56,109,145,201,10,18,25,44,57,8,9,17,20,37,1,2,4,5,9,1,2,3,6,11
8320463,HCP_3678,0,79, M ,Neuro-oncology,12, MNO Medical Center ,Employment,112,164,264,469,568,166,252,271,388,668,20,29,36,63,27,32,52,88,68,113,198,368,42,60,73,103,73,94,147,259,5,6,9,18,30,7,10,15,18,22,2,4,6,8,14,1,2,3,5,10
2357209,HCP_3679,0,78, F ,Oncology,15, YZX Medical Center ,Contract,647,883,1439,2061,3282,156,263,480,645,786,168,184,322,400,25,28,56,96,60,73,123,195,57,93,153,187,80,107,121,215,8,10,18,30,39,10,12,13,19,31,1,2,4,5,10,2,3,6,12,22
8720898,HCP_3680,1,64, F ,Immunology,31, STU Medical Center ,Referral,492,785,907,1630,2537,280,322,434,754,910,57,85,166,177,35,38,52,78,52,75,87,142,51,85,110,133,69,107,177,271,9,13,14,22,35,8,11,17,20,40,2,4,8,15,21,1,2,3,6,10
8994655,HCP_3681,0,36, F ,Hematology,56, JKL Medical Center ,Referral,1099,1857,1859,2686,4109,127,132,152,233,347,166,204,316,353,59,64,83,116,58,96,145,205,57,58,85,122,51,57,70,87,8,10,17,30,50,10,20,36,53,79,1,2,3,5,6,1,2,3,6,9
6622324,HCP_3682,0,73, F ,Oncology,54, VWX Medical Center ,Referral,1100,1629,2414,3205,3409,205,303,419,609,931,44,58,60,119,60,114,128,234,59,117,130,173,77,150,291,358,44,48,95,134,5,9,18,35,69,6,11,19,21,40,1,2,4,7,8,1,2,3,4,7
9929584,HCP_3683,0,87, M ,Neuro-oncology,22, ABC Medical Center ,Employment,850,868,1689,2718,4654,244,279,376,748,1175,103,120,239,389,63,112,126,150,40,48,92,161,37,73,146,174,81,162,196,235,5,9,12,14,20,7,11,17,33,41,2,4,6,9,17,1,2,4,8,13
7797150,HCP_3684,0,53, F ,Neuro-oncology,16, STU Medical Center ,Employment,964,1428,2303,4007,5473,220,327,650,759,1014,296,369,700,1171,75,115,203,331,55,65,87,162,60,66,71,116,60,84,159,284,5,10,14,25,44,6,9,18,19,36,2,3,6,10,14,1,2,4,6,9
3726942,HCP_3685,0,47, M ,Pediatric,15, JKL Medical Center ,Collaboration,507,836,1013,1095,1410,223,439,517,730,803,92,163,269,353,65,119,184,338,40,63,65,101,45,62,89,143,46,75,117,201,8,12,21,29,31,7,11,14,27,49,2,4,6,9,15,2,4,7,8,10
3988281,HCP_3686,0,78, F ,Uro-oncology,57, STU Medical Center ,Employment,1100,1477,1870,1898,3493,280,386,644,765,1444,96,151,163,258,25,28,49,53,71,134,234,251,49,87,141,231,35,40,70,71,9,16,21,41,63,6,10,12,19,25,2,3,5,7,12,1,2,4,6,7
9043018,HCP_3687,0,60, M ,Uro-oncology,53, MNO Medical Center ,Employment,1100,1547,2391,3346,5649,189,268,425,506,554,166,171,300,591,56,85,110,199,41,71,85,87,54,99,116,133,68,106,173,250,7,9,13,26,37,5,7,8,11,22,2,3,4,5,10,1,2,4,5,10
6168745,HCP_3688,0,35, M ,Immunology,39, XYZ Medical Center ,Collaboration,596,900,1174,2283,3143,170,282,400,484,862,319,322,479,740,71,93,136,159,75,109,112,145,78,102,139,256,48,78,119,204,6,10,19,22,23,7,9,17,19,29,2,3,6,7,8,2,4,8,15,29
9347517,HCP_3689,0,72, M ,Uro-oncology,40, PQR Medical Center ,Collaboration,1077,2078,3254,4982,7134,271,394,585,924,1216,176,216,386,683,52,71,86,134,77,135,214,341,77,141,148,198,44,73,99,193,7,8,9,15,16,6,7,14,28,33,1,2,3,4,6,1,2,3,5,9
